id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
890,2006-10-08 01:00,68240.0,20593.0,294.74,0.0
891,2006-10-08 02:00,67171.0,20320.0,265.92,0.0
892,2006-10-08 03:00,67116.0,20254.0,271.88,0.0
893,2006-10-08 04:00,67357.0,20244.0,274.42,0.0
894,2006-10-08 05:00,68202.0,20360.0,335.89,0.0
895,2006-10-08 06:00,69841.0,20638.0,349.75,0.0
896,2006-10-08 07:00,70242.0,20977.0,325.94,0.0
897,2006-10-08 08:00,72092.0,21321.0,301.06,0.0
898,2006-10-08 09:00,73886.0,21720.0,409.5,0.0
899,2006-10-08 10:00,73899.0,21986.0,337.69,0.0
900,2006-10-08 11:00,73902.0,22011.0,331.86,0.0
901,2006-10-08 12:00,73594.0,21913.0,343.36,0.0
902,2006-10-08 13:00,73555.0,21827.0,392.31,0.0
903,2006-10-08 14:00,73295.0,21804.0,390.49,0.0
904,2006-10-08 15:00,73499.0,21809.0,416.57,0.0
905,2006-10-08 16:00,74461.0,21839.0,422.68,0.0
906,2006-10-08 17:00,76834.0,22043.0,430.87,0.0
907,2006-10-08 18:00,79896.0,22348.0,476.31,0.0
908,2006-10-08 19:00,82560.0,22652.0,533.34,0.0
909,2006-10-08 20:00,81702.0,22953.0,511.69,10.07
910,2006-10-08 21:00,79507.0,22826.0,501.3,9.94
911,2006-10-08 22:00,75367.0,22377.0,449.54,0.07
912,2006-10-08 23:00,72375.0,21579.0,443.33,0.0
913,2006-10-09 00:00,70253.0,20952.0,411.74,0.0
914,2006-10-09 01:00,68908.0,20482.0,320.81,0.0
915,2006-10-09 02:00,67902.0,20250.0,302.05,0.0
916,2006-10-09 03:00,67954.0,20217.0,296.03,0.0
917,2006-10-09 04:00,69396.0,20305.0,369.94,0.0
918,2006-10-09 05:00,71852.0,20587.0,418.13,0.0
919,2006-10-09 06:00,76873.0,21165.0,461.35,0.0
920,2006-10-09 07:00,81357.0,22008.0,515.23,0.01
921,2006-10-09 08:00,83787.0,22665.0,578.73,331.41
922,2006-10-09 09:00,85347.0,23060.0,527.92,334.96
923,2006-10-09 10:00,85630.0,23150.0,543.02,350.82
924,2006-10-09 11:00,84986.0,23044.0,734.96,351.61
925,2006-10-09 12:00,84006.0,22908.0,653.89,351.17
926,2006-10-09 13:00,84283.0,22838.0,594.88,350.06
927,2006-10-09 14:00,83805.0,22908.0,590.8,349.84
928,2006-10-09 15:00,82862.0,22900.0,548.32,350.16
929,2006-10-09 16:00,82668.0,22907.0,543.67,350.34
930,2006-10-09 17:00,82781.0,23007.0,569.31,351.18
931,2006-10-09 18:00,84741.0,23263.0,601.37,350.72
932,2006-10-09 19:00,87082.0,23486.0,603.53,354.15
933,2006-10-09 20:00,86413.0,23712.0,558.47,355.78
934,2006-10-09 21:00,83276.0,23524.0,528.5,354.73
935,2006-10-09 22:00,78209.0,22869.0,498.44,321.18
936,2006-10-09 23:00,74310.0,21995.0,421.04,0.06
937,2006-10-10 00:00,72171.0,21359.0,397.2,0.01
938,2006-10-10 01:00,70508.0,20837.0,312.83,0.0
939,2006-10-10 02:00,69713.0,20600.0,270.9,0.0
940,2006-10-10 03:00,69610.0,20540.0,262.14,0.0
941,2006-10-10 04:00,70778.0,20615.0,307.76,0.0
942,2006-10-10 05:00,72968.0,20885.0,366.12,0.0
943,2006-10-10 06:00,77866.0,21552.0,463.7,0.0
944,2006-10-10 07:00,81136.0,22266.0,515.83,0.04
945,2006-10-10 08:00,84524.0,22832.0,553.91,0.09
946,2006-10-10 09:00,86158.0,23174.0,556.7,0.1
947,2006-10-10 10:00,86241.0,23240.0,533.88,0.1
948,2006-10-10 11:00,85325.0,23169.0,514.44,0.1
949,2006-10-10 12:00,84373.0,22997.0,508.04,0.1
950,2006-10-10 13:00,84706.0,22924.0,545.9,235.37
951,2006-10-10 14:00,84049.0,22953.0,541.46,234.6
952,2006-10-10 15:00,83265.0,22931.0,541.06,240.26
953,2006-10-10 16:00,82924.0,22914.0,527.03,0.09
954,2006-10-10 17:00,83047.0,22976.0,512.4,242.63
955,2006-10-10 18:00,85136.0,23222.0,511.31,243.19
956,2006-10-10 19:00,87348.0,23523.0,555.65,244.4
957,2006-10-10 20:00,86944.0,23769.0,563.43,243.94
958,2006-10-10 21:00,83863.0,23615.0,538.25,241.92
959,2006-10-10 22:00,78814.0,23016.0,498.0,0.09
960,2006-10-10 23:00,75172.0,22237.0,429.37,0.07
961,2006-10-11 00:00,72859.0,21448.0,347.41,0.0
962,2006-10-11 01:00,71329.0,20979.0,288.93,0.0
963,2006-10-11 02:00,70641.0,20667.0,276.57,0.0
964,2006-10-11 03:00,70631.0,20539.0,272.23,0.0
965,2006-10-11 04:00,71626.0,20615.0,337.65,0.0
966,2006-10-11 05:00,73501.0,20961.0,397.04,0.0
967,2006-10-11 06:00,78304.0,21596.0,495.19,0.03
968,2006-10-11 07:00,82700.0,22290.0,565.21,0.04
969,2006-10-11 08:00,84992.0,22893.0,552.74,0.0
970,2006-10-11 09:00,86646.0,23228.0,572.91,0.09
971,2006-10-11 10:00,86649.0,23287.0,568.91,0.1
972,2006-10-11 11:00,86069.0,23244.0,560.55,0.1
973,2006-10-11 12:00,85328.0,23081.0,547.49,0.1
974,2006-10-11 13:00,85239.0,23082.0,559.06,0.09
975,2006-10-11 14:00,84830.0,23120.0,552.65,0.09
976,2006-10-11 15:00,84130.0,23084.0,545.46,0.09
977,2006-10-11 16:00,83734.0,23084.0,534.31,0.09
978,2006-10-11 17:00,84142.0,23152.0,534.63,0.08
979,2006-10-11 18:00,86639.0,23477.0,533.62,265.51
980,2006-10-11 19:00,88365.0,23778.0,518.17,266.39
981,2006-10-11 20:00,87735.0,23950.0,508.22,261.52
982,2006-10-11 21:00,84483.0,23787.0,537.19,260.94
983,2006-10-11 22:00,79551.0,23123.0,506.21,0.09
984,2006-10-11 23:00,75678.0,22294.0,417.1,253.73
985,2006-10-12 00:00,73684.0,21749.0,376.3,0.0
986,2006-10-12 01:00,72134.0,21242.0,297.59,0.0
987,2006-10-12 02:00,71293.0,20891.0,252.5,0.0
988,2006-10-12 03:00,71428.0,20787.0,278.55,0.0
989,2006-10-12 04:00,72594.0,20747.0,345.34,0.0
990,2006-10-12 05:00,74887.0,21099.0,410.37,0.0
991,2006-10-12 06:00,79808.0,21690.0,571.87,0.0
992,2006-10-12 07:00,84122.0,22397.0,645.72,0.03
993,2006-10-12 08:00,86374.0,23055.0,666.05,0.07
994,2006-10-12 09:00,87831.0,23325.0,686.6,235.23
995,2006-10-12 10:00,87723.0,23360.0,608.37,235.19
996,2006-10-12 11:00,86939.0,23218.0,565.92,0.03
997,2006-10-12 12:00,86363.0,23032.0,563.9,0.0
998,2006-10-12 13:00,86533.0,23013.0,582.59,0.0
999,2006-10-12 14:00,86021.0,23035.0,608.72,0.0
1000,2006-10-12 15:00,85147.0,23077.0,576.67,0.0
1001,2006-10-12 16:00,84387.0,23109.0,547.42,0.0
1002,2006-10-12 17:00,85288.0,23183.0,559.49,0.0
1003,2006-10-12 18:00,87779.0,23456.0,584.13,263.36
1004,2006-10-12 19:00,89594.0,23682.0,728.69,11.29
1005,2006-10-12 20:00,88605.0,23881.0,1334.15,223.94
1006,2006-10-12 21:00,85199.0,23729.0,563.78,0.08
1007,2006-10-12 22:00,80411.0,23108.0,532.68,0.0
1008,2006-10-12 23:00,76710.0,22338.0,432.35,0.07
1009,2006-10-13 00:00,74250.0,21567.0,384.63,254.92
1010,2006-10-13 01:00,72602.0,21129.0,325.94,252.44
1011,2006-10-13 02:00,71920.0,20808.0,299.08,251.28
1012,2006-10-13 03:00,71953.0,20730.0,328.71,0.07
1013,2006-10-13 04:00,73146.0,20702.0,353.17,0.0
1014,2006-10-13 05:00,75381.0,21044.0,408.29,0.05
1015,2006-10-13 06:00,79095.0,21642.0,515.56,34.76
1016,2006-10-13 07:00,83546.0,22304.0,597.44,34.4
1017,2006-10-13 08:00,86645.0,22967.0,619.94,0.07
1018,2006-10-13 09:00,88268.0,23282.0,602.84,0.09
1019,2006-10-13 10:00,88160.0,23317.0,555.16,0.08
1020,2006-10-13 11:00,86986.0,23210.0,571.99,0.08
1021,2006-10-13 12:00,86243.0,23030.0,571.36,256.06
1022,2006-10-13 13:00,86201.0,23052.0,570.89,255.94
1023,2006-10-13 14:00,85623.0,23022.0,558.12,256.08
1024,2006-10-13 15:00,84740.0,23014.0,541.12,255.19
1025,2006-10-13 16:00,84365.0,23021.0,528.54,255.1
1026,2006-10-13 17:00,85053.0,23102.0,541.7,0.07
1027,2006-10-13 18:00,87795.0,23381.0,549.42,0.09
1028,2006-10-13 19:00,89745.0,23628.0,557.7,0.09
1029,2006-10-13 20:00,88858.0,23720.0,558.46,0.07
1030,2006-10-13 21:00,85620.0,23512.0,506.42,0.07
1031,2006-10-13 22:00,80642.0,22905.0,500.18,0.07
1032,2006-10-13 23:00,77273.0,22141.0,427.17,251.6
1033,2006-10-14 00:00,74052.0,21553.0,402.33,0.0
1034,2006-10-14 01:00,72203.0,21210.0,333.89,0.0
1035,2006-10-14 02:00,71282.0,20941.0,315.75,0.0
1036,2006-10-14 03:00,71076.0,20797.0,303.99,0.0
1037,2006-10-14 04:00,71695.0,20840.0,315.58,0.0
1038,2006-10-14 05:00,72317.0,21048.0,347.82,0.0
1039,2006-10-14 06:00,73362.0,21283.0,336.21,0.0
1040,2006-10-14 07:00,76207.0,21649.0,402.78,0.0
1041,2006-10-14 08:00,78394.0,22035.0,412.3,0.0
1042,2006-10-14 09:00,80145.0,22414.0,430.44,0.0
1043,2006-10-14 10:00,79645.0,22619.0,410.48,0.0
1044,2006-10-14 11:00,79507.0,22588.0,409.57,0.0
1045,2006-10-14 12:00,78738.0,22533.0,362.19,0.0
1046,2006-10-14 13:00,78224.0,22534.0,386.67,0.0
1047,2006-10-14 14:00,77835.0,22420.0,389.81,0.0
1048,2006-10-14 15:00,77778.0,22409.0,392.17,0.0
1049,2006-10-14 16:00,78496.0,22479.0,395.31,0.0
1050,2006-10-14 17:00,81021.0,22677.0,442.81,0.0
1051,2006-10-14 18:00,84301.0,22920.0,508.18,0.0
1052,2006-10-14 19:00,86170.0,23212.0,565.61,0.0
1053,2006-10-14 20:00,84828.0,23407.0,519.28,21.43
1054,2006-10-14 21:00,82152.0,23276.0,495.42,0.0
1055,2006-10-14 22:00,78532.0,22715.0,461.57,0.0
1056,2006-10-14 23:00,74254.0,22129.0,340.32,0.0
1057,2006-10-15 00:00,73364.0,21472.0,334.61,0.0
1058,2006-10-15 01:00,71565.0,21054.0,264.1,0.0
1059,2006-10-15 02:00,70625.0,20818.0,253.9,0.0
1060,2006-10-15 03:00,70326.0,20655.0,236.45,0.0
1061,2006-10-15 04:00,70799.0,20697.0,249.08,0.0
1062,2006-10-15 05:00,71260.0,20787.0,249.55,0.0
1063,2006-10-15 06:00,72794.0,21010.0,306.61,0.0
1064,2006-10-15 07:00,73297.0,21387.0,309.06,0.0
1065,2006-10-15 08:00,74918.0,21788.0,254.82,0.0
1066,2006-10-15 09:00,77320.0,22157.0,368.84,0.0
1067,2006-10-15 10:00,77422.0,22335.0,398.1,0.0
1068,2006-10-15 11:00,77506.0,22334.0,328.47,0.0
1069,2006-10-15 12:00,77250.0,22253.0,302.34,0.0
1070,2006-10-15 13:00,77109.0,22246.0,328.79,0.0
1071,2006-10-15 14:00,78010.0,22223.0,428.8,0.0
1072,2006-10-15 15:00,77425.0,22167.0,403.23,0.0
1073,2006-10-15 16:00,79585.0,22229.0,430.31,0.0
1074,2006-10-15 17:00,81510.0,22458.0,436.48,0.0
1075,2006-10-15 18:00,84679.0,22866.0,484.99,0.0
1076,2006-10-15 19:00,86642.0,23253.0,526.79,0.0
1077,2006-10-15 20:00,85275.0,23453.0,490.82,0.0
1078,2006-10-15 21:00,82707.0,23307.0,469.89,0.0
1079,2006-10-15 22:00,78669.0,22695.0,456.9,0.0
1080,2006-10-15 23:00,75851.0,22051.0,384.08,0.0
1081,2006-10-16 00:00,74223.0,21545.0,320.62,238.63
1082,2006-10-16 01:00,72698.0,21086.0,265.3,239.77
1083,2006-10-16 02:00,72033.0,20849.0,255.9,239.56
1084,2006-10-16 03:00,72063.0,20759.0,250.82,240.13
1085,2006-10-16 04:00,73073.0,20821.0,287.21,241.07
1086,2006-10-16 05:00,76214.0,21189.0,422.11,241.86
1087,2006-10-16 06:00,81355.0,21757.0,547.85,253.41
1088,2006-10-16 07:00,85970.0,22415.0,571.94,240.15
1089,2006-10-16 08:00,89321.0,22913.0,576.09,237.88
1090,2006-10-16 09:00,89710.0,23251.0,558.1,237.46
1091,2006-10-16 10:00,89807.0,23424.0,555.35,238.89
1092,2006-10-16 11:00,89156.0,23335.0,539.1,238.7
1093,2006-10-16 12:00,88220.0,23262.0,529.34,239.21
1094,2006-10-16 13:00,88370.0,23103.0,532.31,238.05
1095,2006-10-16 14:00,87842.0,23113.0,542.82,238.34
1096,2006-10-16 15:00,87280.0,23101.0,535.13,274.27
1097,2006-10-16 16:00,87033.0,23043.0,509.39,259.69
1098,2006-10-16 17:00,87606.0,23176.0,537.96,255.8
1099,2006-10-16 18:00,90282.0,23595.0,530.13,60.53
1100,2006-10-16 19:00,91899.0,23837.0,582.16,55.92
1101,2006-10-16 20:00,90719.0,23931.0,574.57,38.17
1102,2006-10-16 21:00,87452.0,23635.0,509.33,246.88
1103,2006-10-16 22:00,82623.0,22989.0,456.16,235.32
1104,2006-10-16 23:00,78932.0,22172.0,400.71,233.98
1105,2006-10-17 00:00,76624.0,21637.0,316.23,244.81
1106,2006-10-17 01:00,74764.0,21271.0,253.74,241.57
1107,2006-10-17 02:00,73945.0,20995.0,241.15,243.66
1108,2006-10-17 03:00,73916.0,20939.0,236.34,244.42
1109,2006-10-17 04:00,75299.0,20982.0,269.29,245.15
1110,2006-10-17 05:00,77830.0,21290.0,389.61,247.43
1111,2006-10-17 06:00,83166.0,21835.0,530.85,246.81
1112,2006-10-17 07:00,87677.0,22505.0,583.46,248.46
1113,2006-10-17 08:00,89520.0,22999.0,565.64,248.36
1114,2006-10-17 09:00,90887.0,23352.0,586.97,252.74
1115,2006-10-17 10:00,90712.0,23488.0,552.97,260.59
1116,2006-10-17 11:00,89912.0,23366.0,551.96,251.4
1117,2006-10-17 12:00,88828.0,23265.0,535.69,250.2
1118,2006-10-17 13:00,88707.0,23134.0,545.88,254.27
1119,2006-10-17 14:00,88176.0,23098.0,537.39,254.72
1120,2006-10-17 15:00,87463.0,23107.0,510.31,254.63
1121,2006-10-17 16:00,87263.0,23068.0,501.62,254.5
1122,2006-10-17 17:00,87882.0,23187.0,504.17,254.04
1123,2006-10-17 18:00,90433.0,23585.0,527.98,253.56
1124,2006-10-17 19:00,92249.0,23925.0,538.33,29.32
1125,2006-10-17 20:00,91060.0,24020.0,542.45,10.64
1126,2006-10-17 21:00,87762.0,23695.0,520.35,56.51
1127,2006-10-17 22:00,82942.0,23105.0,496.28,244.0
1128,2006-10-17 23:00,79345.0,22322.0,431.23,243.02
1129,2006-10-18 00:00,77453.0,21465.0,312.53,250.54
1130,2006-10-18 01:00,75850.0,21056.0,263.69,246.95
1131,2006-10-18 02:00,75063.0,20875.0,248.94,246.13
1132,2006-10-18 03:00,74981.0,20837.0,240.74,249.37
1133,2006-10-18 04:00,76237.0,20893.0,265.69,249.49
1134,2006-10-18 05:00,78875.0,21238.0,391.06,248.91
1135,2006-10-18 06:00,83099.0,21853.0,505.6,253.65
1136,2006-10-18 07:00,87583.0,22510.0,578.41,254.76
1137,2006-10-18 08:00,90614.0,23034.0,596.85,254.53
1138,2006-10-18 09:00,92161.0,23255.0,612.28,257.73
1139,2006-10-18 10:00,92250.0,23377.0,659.6,262.51
1140,2006-10-18 11:00,91572.0,23278.0,663.02,261.65
1141,2006-10-18 12:00,90824.0,23166.0,684.39,260.18
1142,2006-10-18 13:00,91090.0,23089.0,733.08,259.12
1143,2006-10-18 14:00,90643.0,23039.0,794.88,257.48
1144,2006-10-18 15:00,89932.0,22983.0,627.29,250.34
1145,2006-10-18 16:00,89934.0,22916.0,564.41,248.24
1146,2006-10-18 17:00,90707.0,23114.0,564.85,249.42
1147,2006-10-18 18:00,93051.0,23532.0,627.38,249.21
1148,2006-10-18 19:00,94074.0,23817.0,630.25,213.58
1149,2006-10-18 20:00,92587.0,23902.0,533.28,210.81
1150,2006-10-18 21:00,89512.0,23672.0,530.99,218.4
1151,2006-10-18 22:00,84525.0,22949.0,525.25,240.28
1152,2006-10-18 23:00,80840.0,22239.0,443.18,240.89
1153,2006-10-19 00:00,77776.0,21587.0,299.66,239.96
1154,2006-10-19 01:00,75733.0,21203.0,24.14,238.84
1155,2006-10-19 02:00,74901.0,21025.0,23.42,240.46
1156,2006-10-19 03:00,74930.0,20929.0,29.65,242.71
1157,2006-10-19 04:00,76253.0,20988.0,102.57,0.0
1158,2006-10-19 05:00,78813.0,21213.0,392.96,245.57
1159,2006-10-19 06:00,83404.0,21807.0,476.02,211.09
1160,2006-10-19 07:00,87568.0,22480.0,520.2,0.0
1161,2006-10-19 08:00,90683.0,23012.0,582.11,0.0
1162,2006-10-19 09:00,92051.0,23272.0,582.55,0.0
1163,2006-10-19 10:00,92225.0,23439.0,565.46,20.4
1164,2006-10-19 11:00,91654.0,23241.0,543.5,20.35
1165,2006-10-19 12:00,91098.0,23053.0,535.41,20.24
1166,2006-10-19 13:00,91158.0,23026.0,536.08,19.65
1167,2006-10-19 14:00,90701.0,22977.0,547.83,0.0
1168,2006-10-19 15:00,90052.0,22966.0,539.08,0.0
1169,2006-10-19 16:00,89898.0,22983.0,533.65,0.0
1170,2006-10-19 17:00,91096.0,23150.0,565.13,0.0
1171,2006-10-19 18:00,93274.0,23477.0,671.54,0.03
1172,2006-10-19 19:00,94190.0,23839.0,693.94,0.06
1173,2006-10-19 20:00,92802.0,23873.0,581.46,0.07
1174,2006-10-19 21:00,89548.0,23641.0,537.21,19.9
1175,2006-10-19 22:00,84879.0,22991.0,521.41,20.11
1176,2006-10-19 23:00,81233.0,22234.0,444.94,240.89
1177,2006-10-20 00:00,78372.0,21628.0,383.81,242.67
1178,2006-10-20 01:00,76567.0,21257.0,223.54,240.61
1179,2006-10-20 02:00,75520.0,21059.0,213.68,240.7
1180,2006-10-20 03:00,75485.0,21008.0,211.04,242.62
1181,2006-10-20 04:00,76827.0,20794.0,232.98,244.36
1182,2006-10-20 05:00,79365.0,21033.0,368.67,247.25
1183,2006-10-20 06:00,84910.0,21613.0,563.96,244.6
1184,2006-10-20 07:00,87978.0,22374.0,592.83,245.82
1185,2006-10-20 08:00,91358.0,22921.0,596.59,0.0
1186,2006-10-20 09:00,92781.0,23287.0,599.78,0.0
1187,2006-10-20 10:00,92906.0,23358.0,618.94,20.0
1188,2006-10-20 11:00,92050.0,23273.0,603.44,20.27
1189,2006-10-20 12:00,91454.0,23116.0,619.65,20.02
1190,2006-10-20 13:00,91519.0,23024.0,741.8,37.9
1191,2006-10-20 14:00,91017.0,23023.0,738.84,248.36
1192,2006-10-20 15:00,90454.0,23048.0,658.67,245.76
1193,2006-10-20 16:00,90284.0,23065.0,586.99,244.83
1194,2006-10-20 17:00,91200.0,23208.0,569.76,209.16
1195,2006-10-20 18:00,93670.0,23546.0,553.55,250.88
1196,2006-10-20 19:00,94664.0,23903.0,562.01,215.14
1197,2006-10-20 20:00,93272.0,23992.0,568.07,216.84
1198,2006-10-20 21:00,89809.0,23729.0,540.44,217.99
1199,2006-10-20 22:00,85357.0,23138.0,523.65,248.35
1200,2006-10-20 23:00,81841.0,22334.0,471.4,241.52
1201,2006-10-21 00:00,78498.0,21791.0,403.53,0.0
1202,2006-10-21 01:00,76289.0,21270.0,348.28,238.89
1203,2006-10-21 02:00,75523.0,20975.0,304.9,240.22
1204,2006-10-21 03:00,75239.0,20876.0,264.84,242.45
1205,2006-10-21 04:00,75902.0,20818.0,296.46,242.34
1206,2006-10-21 05:00,77085.0,20909.0,331.4,244.78
1207,2006-10-21 06:00,78804.0,21188.0,401.66,243.59
1208,2006-10-21 07:00,80927.0,21674.0,410.71,245.37
1209,2006-10-21 08:00,82808.0,22100.0,443.16,0.0
1210,2006-10-21 09:00,83980.0,22525.0,435.22,0.0
1211,2006-10-21 10:00,84309.0,22790.0,443.47,0.0
1212,2006-10-21 11:00,84149.0,22737.0,443.42,0.0
1213,2006-10-21 12:00,83599.0,22650.0,440.83,18.58
1214,2006-10-21 13:00,83322.0,22603.0,426.28,0.0
1215,2006-10-21 14:00,83012.0,22600.0,418.23,0.0
1216,2006-10-21 15:00,83061.0,22550.0,437.13,0.0
1217,2006-10-21 16:00,84284.0,22603.0,500.95,0.0
1218,2006-10-21 17:00,86170.0,22845.0,561.86,0.0
1219,2006-10-21 18:00,89206.0,23250.0,572.92,11.28
1220,2006-10-21 19:00,90865.0,23598.0,604.83,247.7
1221,2006-10-21 20:00,89465.0,23758.0,562.5,250.66
1222,2006-10-21 21:00,86663.0,23587.0,522.71,250.23
1223,2006-10-21 22:00,82811.0,23054.0,445.39,19.63
1224,2006-10-21 23:00,79004.0,22317.0,386.8,0.0
1225,2006-10-22 00:00,77634.0,21512.0,416.52,0.0
1226,2006-10-22 01:00,75894.0,21048.0,398.16,0.0
1227,2006-10-22 02:00,74773.0,20724.0,387.62,0.0
1228,2006-10-22 03:00,74385.0,20594.0,325.12,0.0
1229,2006-10-22 04:00,75002.0,20565.0,298.73,0.0
1230,2006-10-22 05:00,76029.0,20724.0,317.43,0.0
1231,2006-10-22 06:00,77169.0,21000.0,377.75,0.0
1232,2006-10-22 07:00,77898.0,21365.0,395.18,0.0
1233,2006-10-22 08:00,79658.0,21763.0,355.55,0.0
1234,2006-10-22 09:00,81289.0,22164.0,403.32,0.03
1235,2006-10-22 10:00,81851.0,22500.0,403.43,0.01
1236,2006-10-22 11:00,81896.0,22522.0,416.13,0.01
1237,2006-10-22 12:00,81488.0,22421.0,422.96,0.01
1238,2006-10-22 13:00,81412.0,22388.0,413.76,201.45
1239,2006-10-22 14:00,81542.0,22406.0,410.68,205.17
1240,2006-10-22 15:00,81970.0,22322.0,423.13,197.52
1241,2006-10-22 16:00,83422.0,22459.0,492.77,245.88
1242,2006-10-22 17:00,85831.0,22740.0,548.5,245.99
1243,2006-10-22 18:00,89457.0,23252.0,608.65,250.54
1244,2006-10-22 19:00,91004.0,23615.0,711.27,251.41
1245,2006-10-22 20:00,89533.0,23742.0,633.1,19.56
1246,2006-10-22 21:00,87023.0,23392.0,565.83,20.09
1247,2006-10-22 22:00,83433.0,22956.0,508.82,242.83
1248,2006-10-22 23:00,79415.0,22337.0,435.7,0.0
1249,2006-10-23 00:00,77756.0,21486.0,409.13,244.54
1250,2006-10-23 01:00,76056.0,21059.0,356.02,241.18
1251,2006-10-23 02:00,75158.0,20839.0,326.83,240.99
1252,2006-10-23 03:00,75185.0,20721.0,332.84,241.97
1253,2006-10-23 04:00,76235.0,20753.0,339.03,242.67
1254,2006-10-23 05:00,78815.0,21073.0,414.39,243.85
1255,2006-10-23 06:00,84411.0,21664.0,555.67,246.73
1256,2006-10-23 07:00,87836.0,22395.0,521.4,247.92
1257,2006-10-23 08:00,91359.0,23037.0,580.88,248.31
1258,2006-10-23 09:00,92924.0,23345.0,562.24,250.06
1259,2006-10-23 10:00,93055.0,23482.0,713.66,255.3
1260,2006-10-23 11:00,92304.0,23328.0,873.36,252.09
1261,2006-10-23 12:00,91675.0,23153.0,872.9,251.19
1262,2006-10-23 13:00,91726.0,22866.0,859.83,0.0
1263,2006-10-23 14:00,91254.0,22878.0,864.55,0.0
1264,2006-10-23 15:00,90749.0,22809.0,641.22,0.0
1265,2006-10-23 16:00,90561.0,22812.0,569.63,20.2
1266,2006-10-23 17:00,91523.0,22967.0,571.49,196.13
1267,2006-10-23 18:00,94244.0,23582.0,561.5,251.73
1268,2006-10-23 19:00,95194.0,23983.0,568.13,218.1
1269,2006-10-23 20:00,93777.0,23959.0,561.85,221.28
1270,2006-10-23 21:00,90434.0,23751.0,547.89,219.74
1271,2006-10-23 22:00,85705.0,22923.0,468.31,246.09
1272,2006-10-23 23:00,82241.0,22339.0,441.75,246.79
1273,2006-10-24 00:00,78410.0,21555.0,396.8,242.95
1274,2006-10-24 01:00,76457.0,21103.0,262.04,240.63
1275,2006-10-24 02:00,75587.0,20879.0,188.66,241.96
1276,2006-10-24 03:00,75697.0,20748.0,102.11,243.08
1277,2006-10-24 04:00,76887.0,20800.0,144.62,244.98
1278,2006-10-24 05:00,79598.0,21388.0,402.3,298.53
1279,2006-10-24 06:00,83946.0,22023.0,462.15,296.46
1280,2006-10-24 07:00,88465.0,22348.0,542.38,29.94
1281,2006-10-24 08:00,91405.0,22981.0,534.51,29.39
1282,2006-10-24 09:00,92718.0,23395.0,549.41,258.16
1283,2006-10-24 10:00,92595.0,23556.0,511.1,264.44
1284,2006-10-24 11:00,91698.0,23504.0,477.52,294.01
1285,2006-10-24 12:00,90881.0,23628.0,489.7,302.72
1286,2006-10-24 13:00,90937.0,23516.0,494.92,300.25
1287,2006-10-24 14:00,90322.0,23535.0,516.97,301.72
1288,2006-10-24 15:00,89567.0,23528.0,515.81,302.01
1289,2006-10-24 16:00,89629.0,23558.0,533.31,297.61
1290,2006-10-24 17:00,90837.0,23616.0,556.65,300.27
1291,2006-10-24 18:00,93396.0,24022.0,594.53,311.58
1292,2006-10-24 19:00,94454.0,24416.0,626.27,313.56
1293,2006-10-24 20:00,92872.0,24420.0,571.4,308.07
1294,2006-10-24 21:00,89248.0,24102.0,547.78,299.29
1295,2006-10-24 22:00,84965.0,23523.0,484.33,297.8
1296,2006-10-24 23:00,81447.0,22764.0,427.75,297.63
1297,2006-10-25 00:00,77990.0,21915.0,401.53,0.0
1298,2006-10-25 01:00,76173.0,21594.0,389.36,0.0
1299,2006-10-25 02:00,75294.0,21419.0,375.57,0.0
1300,2006-10-25 03:00,75365.0,21353.0,367.98,0.0
1301,2006-10-25 04:00,76639.0,21435.0,394.43,0.0
1302,2006-10-25 05:00,79371.0,21722.0,428.1,0.0
1303,2006-10-25 06:00,84592.0,22225.0,571.32,0.0
1304,2006-10-25 07:00,88100.0,23137.0,608.99,240.27
1305,2006-10-25 08:00,91130.0,23743.0,1038.39,256.79
1306,2006-10-25 09:00,92546.0,24018.0,1225.22,258.67
1307,2006-10-25 10:00,92683.0,24100.0,607.83,260.83
1308,2006-10-25 11:00,91876.0,23966.0,592.66,260.51
1309,2006-10-25 12:00,91230.0,23774.0,591.77,255.96
1310,2006-10-25 13:00,91147.0,23688.0,1162.82,256.87
1311,2006-10-25 14:00,90295.0,23658.0,580.85,255.94
1312,2006-10-25 15:00,89476.0,23619.0,580.28,256.71
1313,2006-10-25 16:00,89354.0,23695.0,584.68,254.16
1314,2006-10-25 17:00,90199.0,23889.0,557.33,31.0
1315,2006-10-25 18:00,92785.0,24347.0,533.59,32.77
1316,2006-10-25 19:00,93931.0,24616.0,558.15,30.36
1317,2006-10-25 20:00,92327.0,24580.0,548.42,30.61
1318,2006-10-25 21:00,88723.0,24279.0,539.65,20.09
1319,2006-10-25 22:00,84307.0,23643.0,508.66,19.88
1320,2006-10-25 23:00,80752.0,22866.0,444.01,0.0
1321,2006-10-26 00:00,77231.0,22013.0,404.01,245.73
1322,2006-10-26 01:00,75427.0,21611.0,386.72,293.82
1323,2006-10-26 02:00,74593.0,21355.0,365.16,300.04
1324,2006-10-26 03:00,74561.0,21303.0,352.92,301.3
1325,2006-10-26 04:00,75840.0,21397.0,379.81,300.45
1326,2006-10-26 05:00,78380.0,21774.0,430.34,295.44
1327,2006-10-26 06:00,84084.0,22263.0,567.67,255.29
1328,2006-10-26 07:00,87491.0,23189.0,519.02,285.93
